customer_id,first_name,middle_name,last_name,email,phone,date_of_birth,gender,nationality,address,city,country,signup_date,active_flag
CUS0040490,Helen,,  Jackson  ,helen.jackson285@gmail.com,(755) 595-9407,1987-10-16,Female,United States,6056 River Rd,Munich,United States,2016-03-18,True
CUS0040491,Lisa,Kenneth,Suzuki,lisa_suzuki333@outlook.com,(513) 377-3927,1954-08-27,Male,Bangladesh,4647 Elm St,Los Angeles,Bangladesh,2024-04-25,True
CUS0040492,DENNIS,Patrick,Lee,alexander_nelson760@outlook.com,+10176285185,1971-06-09,Male,Japan,137 Oak Ave,Las Vegas,Japan,2026-07-07,True
CUS0040493,Nicholas,,Muller,nicholas.muller156@yahoo.com,+18707265747,2002-09-08,Male,Kenya,1149 Sunset Blvd,Hanoi,Kenya,2024-12-09,True
CUS0040494,Alexander,Janet,Nguyen,alexander.nguyen@mail.com,838-741-6478,1979-11-01,Male,Spain,1111 Oak Ave,Las Vegas,Spain,2019-10-29,False
CUS0040495,Christine,William,Perez,christineperez@aol.com,6078395096,1978-06-23,Female,Spain,8122 2nd St,Rome,Spain,2017-10-02,True
CUS0040496,Sofia,Emma,King,sofia.king@outlook.com,131-037-0800,1978-10-03,Female,United Kingdom,7585 1st Ave,Seoul,United Kingdom,2018-07-13,True
CUS0040497,Betty,,Wang,betty_wang443@mail.com,+13736260632,1996-08-08,Male,South Korea,8921 2nd St,Tokyo,South Korea,2016-09-23,True
CUS0040498,Jacob,,Taylor,jacob_taylor@mail.com,+10271999700,1956-04-21,Male,India,4512 Elm St,Kuala Lumpur,India,2024-02-22,True
CUS0040499,Karen,,Watanabe,karenwatanabe153@yahoo.com,8344704673,1987-09-10,Female,Japan,4391 Lake Dr,London,Japan,2021-08-21,True
CUS0040500,Justin,,Carter,justin_carter@mail.com,596-835-4404,1976-08-24,Female,China,1215 1st Ave,Osaka,China,2015-04-03,True
CUS0040501,Carol,Jack,Lee,carol_lee@gmail.com,1505785326,1980-01-25,Male,Russia,1412 Maple Dr,Paris,Russia,2016-03-10,False
CUS0040502,Pamela,,Nguyen,pamelanguyen@mail.com,6524817789,2008-12-10,Male,Argentina,7020 1st Ave,Osaka,Argentina,2025-12-05,True
CUS0040503,William,,Ivanov,jack.costa793@outlook.com,+13382957807,1958-08-10,Male,Ireland,787 Elm St,Reykjavik,Ireland,2021-05-26,False
CUS0040504, Amanda,,Moore,amandamoore@gmail.com,5946440962,1961-06-29,Female,Canada,1183 Park Rd,Zagreb,Canada,2025-11-16,True
CUS0040505,Sharon,Kathleen, Silva,sharon.silva286@yahoo.com,4094272586,1979-05-27,Female,United States,2291 Highland Ave,Delhi,United States,2020-12-21,True
CUS0040506,James,,  Miller  ,jamesmiller992@aol.com,(026) 284-3403,2007-10-15,Male,Austria,7508 Lake Dr,Lyon,Austria,2024-04-05,True
CUS0040507,Thomas,Freya,Rossi,thomas_rossi@gmail.com,356-126-0571,1962-08-23,Female,Saudi Arabia,5204 Lake Dr,Nice,Saudi Arabia,2019-07-22,True
CUS0040508,Priya,Andrew,Martinez,priya.martinez771@yahoo.com,765-940-7151,1958-06-08,Male,Vietnam,7459 Elm St,Edinburgh,Vietnam,2022-05-13,True
CUS0040509,Ryan,,Silva,ryan.silva440@gmail.com,+16443048806,2007-05-09,Male,Malaysia,2058 Highland Ave,Los Angeles,Malaysia,2022-03-06,True
CUS0040510,William,,Garcia,williamgarcia@outlook.com,(014) 344-4279,1954-11-22,Male,Australia,834 Main St,Madrid,Australia,2021-10-09,True
CUS0040511,Thomas,,Silva,thomassilva844@gmail.com,1187284185,1958-05-15,Male,Brazil,1129 Main St,Budapest,Brazil,2019-08-17,True
CUS0040512,Ana,Chen,Brown,anabrown@aol.com,114-930-8907,1949-04-12,Female,United Arab Emirates,1087 Sunset Blvd,Montreal,United Arab Emirates,2018-07-29,True
CUS0040513,Christopher,,Green,christopher_green754@mail.com,9882408643,1994-08-29,Male,Japan,9149 Main St,Tel Aviv,Japan,2023-11-11,True
CUS0040514,Wei,,Davis,weidavis938@mail.com,+11062065692,1977-10-11,Female,Malaysia,6488 Elm St,Amsterdam,Malaysia,2022-07-12,True
CUS0040515,Sandra,,Gonzalez,sandragonzalez@gmail.com,(950) 758-9552,2003-04-06,Male,Thailand,7804 2nd St,Doha,Thailand,2023-07-04,True
CUS0040516,Richard,,Ramirez,fatimarivera509@gmail.com,2114616368,1972-10-09,Male,Vietnam,867 Oak Ave,Ho Chi Minh City,Vietnam,2025-02-12,True
CUS0040517,Priya,Wei,Yamamoto,priya_yamamoto341@outlook.com,+15629576919,1967-08-12,Female,China,3309 Church St,Los Angeles,China,2019-01-01,True
CUS0040518,Joseph,Ahmed,Nelson,joseph_nelson431@yahoo.com,(961) 493-3191,1966-10-19,Prefer not to say,Canada,9404 Elm St,Amsterdam,Canada,2023-09-19,True
CUS0040519,Maria,Justin,Moore,maria_moore364@yahoo.com,6691937353,1982-11-08,Prefer not to say,Indonesia,2541 Main St,Lisbon,Indonesia,2021-02-11,True
CUS0040520,Raymond,,Nguyen,raymond_nguyen874@mail.com,+11590400025,1979-01-23,Female,Greece,1877 Highland Ave,Nairobi,Greece,2025-12-25,True
CUS0040521,Sven,,Jones,sven_jones@yahoo.com,379-297-0455,1987-01-13,Male,India,4958 River Rd,Rio de Janeiro,India,2018-07-17,False
CUS0040522,shirley,,Yamamoto,shirley_yamamoto@gmail.com,+16320435690,1976-08-11,Female,Romania,4102 Elm St,Budapest,Romania,2023-08-08,True
CUS0040523,Noah,Hiro,Johansson,noahjohansson927@gmail.com,+13333227889,1996-07-18,Female,United States,6144 River Rd,Amsterdam,United States,2022-08-12,True
CUS0040524,Nicole,,Yamamoto,nicole_yamamoto489@yahoo.com,+12940028644,1952-09-24,Female,Turkey,838 Maple Dr,Miami,Turkey,2015-01-28,True
CUS0040525,John,,Anderson,john_anderson527@gmail.com,9990908032,1974-09-28,Female,Saudi Arabia,4317 1st Ave,Bogota,Saudi Arabia,2020-04-20,True
CUS0040526,Paul,,Anderson,paul.anderson@outlook.com,4648219496,1984-10-29,Female,Vietnam,8324 1st Ave,Chennai,Vietnam,2021-02-19,True
CUS0040527,Mary,,Rodriguez,maryrodriguez685@yahoo.com,3310076194,1966-06-15,Male,Netherlands,9158 2nd St,Berlin,Netherlands,2018-03-04,True
CUS0040528,Ahmed,Mark,Tanaka,ahmed.tanaka@yahoo.com,+17724993522,1979-08-13,Male,India,3888 Main St,Lyon,India,2015-09-09,True
CUS0040529,Timothy,,Mitchell,sharon.garcia570@outlook.com,(366) 942-8450,1999-11-14,Male,Japan,1026 Maple Dr,Prague,Japan,2020-03-19,True
CUS0040530,Shirley,,Rivera,shirley_rivera@gmail.com,+17877475854,1981-01-04,Male,Japan,1157 Main St,Tunis,Japan,2015-07-13,False
CUS0040531,Dennis,,Rivera,dennis_rivera498@gmail.com,199-821-5205,2003-05-22,Female,Tunisia,2696 Main St,Singapore,Tunisia,2015-09-10,True
CUS0040532,Angela,,Muller,angela_muller212@yahoo.com,(403) 370-1324,1992-01-22,Male,India,434 Highland Ave,Berlin,India,2025-01-25,True
CUS0040533,Liam,,Park,liampark861@outlook.com,(653) 631-2516,2005-07-20,Female,Israel,8867 Oak Ave,Tokyo,Israel,2021-09-01,True
CUS0040534,Sven,,Silva,sven.silva683@outlook.com,+12140695029,2000-11-22,Prefer not to say,Saudi Arabia,6537 2nd St,Kuala Lumpur,Saudi Arabia,2020-04-07,True
CUS0040535,Matthew,,Lee,matthew.lee767@aol.com,4519362471,2005-02-06,Prefer not to say,Pakistan,354 Maple Dr,Vancouver,Pakistan,2025-05-14,True
CUS0040536,Patrick,,Allen,patrick_allen@yahoo.com,8886652145,1945-08-24,Male,China,8654 Main St,St. Petersburg,China,2020-12-09,True
CUS0040537,Daniel,,Fernandez,daniel.fernandez@gmail.com,+10893311433,1972-09-03,Female,Croatia,13 River Rd,Helsinki,Croatia,2018-02-03,True
CUS0040538,Samuel,Catherine,King,samuel_king@outlook.com,(472) 505-4663,1955-05-11,Male,United States,8351 1st Ave,New York,United States,2018-01-31,True
CUS0040539,nicholas,,  Dubois  ,nicholas_dubois575@mail.com,232-771-4418,1998-09-23,Female,Germany,8825 Main St,Paris,Germany,2023-04-12,True
CUS0040540,Yuki,,Schmidt,yuki.schmidt68@outlook.com,1910181631,1991-04-07,Male,Romania,23 Main St,Karachi,Romania,2019-05-31,True
CUS0040541,Nancy,,Pereira,nancy.pereira@mail.com,(762) 269-0683,1981-05-15,Female,Vietnam,8981 Oak Ave,Frankfurt,Vietnam,2017-08-06,True
CUS0040542,Sven,Christopher,Andersson,sven.andersson@yahoo.com,+16599781057,1948-01-01,Male,Egypt,4978 Lake Dr,Madrid,Egypt,2021-03-31,True
CUS0040543,Jacob,,Carter,jacob.carter@aol.com,411-756-6178,1984-05-31,Male,Germany,8956 2nd St,Calgary,Germany,2017-09-10,True
CUS0040544,Maria,,Scott,maria.scott@outlook.com,412-284-9880,1965-06-15,Prefer not to say,India,465 1st Ave,Cologne,India,2019-07-10,True
CUS0040545,Maria,,Johnson,maria_johnson472@gmail.com,+11594545967,1947-08-28,Female,Thailand,4446 Elm St,Nice,Thailand,2024-05-27,True
CUS0040546,Dennis,,Martin,dennis_martin926@aol.com,7596362714,1966-01-01,Female,United Kingdom,7473 Lake Dr,Bucharest,United Kingdom,2016-01-23,True
CUS0040547,  Sandra  ,Jennifer,Torres,sandra.torres@aol.com,6583356901,1982-06-18,Female,Italy,1864 Park Rd,Montreal,Italy,2024-03-02,True
CUS0040548,Daniel,,Wang,daniel.wang834@yahoo.com,116-323-6379,1954-04-06,Other,Romania,5236 Sunset Blvd,Hanoi,Romania,2022-06-06,True
CUS0040549,Barbara,Justin,Oliveira,barbaraoliveira@yahoo.com,477-804-7126,1984-12-22,Female,Turkey,6605 Church St,Ho Chi Minh City,Turkey,2018-09-05,True
CUS0040550,Hiro,Frank,Dubois,hiro_dubois685@outlook.com,378-959-4624,1953-03-22,Male,Taiwan,9467 Church St,Oslo,Taiwan,2016-11-28,True
CUS0040551,Larry,,Wilson,larrywilson@gmail.com,(677) 304-1723,1981-02-25,Male,Austria,3314 Oak Ave,Portland,Austria,2021-09-01,True
CUS0040552,FATIMA,Yuki, Rossi,fatimarossi@mail.com,6663649158,1994-08-01,Male,Japan,3358 1st Ave,Chicago,Japan,2026-02-07,True
CUS0040553,Kenneth,,Yamamoto,kenneth.yamamoto638@gmail.com,(242) 528-9437,1967-05-21,Female,Bangladesh,5022 Sunset Blvd,Montreal,Bangladesh,2021-09-09,True
CUS0040554,Anna,,Young,annayoung927@aol.com,+19999875864,1956-10-06,Male,Spain,2451 Lake Dr,Oslo,Spain,2025-02-04,True
CUS0040555,Michael,,Martin,michaelmartin@yahoo.com,+18466346681,1985-06-18,Male,Colombia,7318 Maple Dr,Dallas,Colombia,2016-05-20,False
CUS0040556,Brandon,Cynthia,Anderson,brandonanderson@mail.com,+18017874242,1966-06-15,Male,United Kingdom,2957 Church St,Denver,United Kingdom,2026-01-23,True
CUS0040557,Olga,,Hernandez,olgahernandez40@mail.com,270-788-0692,1992-08-09,Female,China,1764 2nd St,Osaka,China,2021-02-03,True
CUS0040558,Justin,Brian,Green,justingreen704@gmail.com,576-502-9510,2003-08-14,Female,United States,4076 2nd St,Osaka,United States,2021-07-29,True
CUS0040559,Chen,Margaret,Santos,chen_santos627@outlook.com,903-463-5197,1962-04-15,Female,New Zealand,4891 1st Ave,Dallas,New Zealand,2024-01-17,False
CUS0040560,Shirley,Gary,Thompson,shirleythompson@mail.com,+16384158690,1967-12-10,Male,China,9040 Sunset Blvd,Osaka,China,2018-11-01,True
CUS0040561,Edward,,Jones,edward_jones530@yahoo.com,+19194418462,1951-02-25,Male,Russia,5404 Sunset Blvd,Bangkok,Russia,2021-03-14,True
CUS0040562,Daniel,,Sanchez,daniel.sanchez128@yahoo.com,348-064-8193,1990-04-02,Female,France,5075 Lake Dr,Jakarta,France,2019-05-18,True
CUS0040563,Sandra,Ana,BROWN,sandra.brown@gmail.com,(084) 246-3597,1992-05-04,Male,Canada,9623 Park Rd,Chennai,Canada,2018-06-09,False
CUS0040564,Brandon,Christopher,Singh,brandonsingh941@outlook.com,(733) 065-8932,1957-06-11,Female,United States,7223 Church St,Melbourne,United States,2018-03-03,True
CUS0040565,Melissa,Freya,Davis,melissadavis866@aol.com,(222) 957-2271,1947-01-20,Male,Ireland,6437 1st Ave,Seattle,Ireland,2020-08-18,True
CUS0040566,Amanda,Debra,Sanchez,amanda_sanchez546@yahoo.com,+19284106441,1982-01-05,Male,India,3402 River Rd,Sydney,India,2021-01-11,True
CUS0040567,Angela,,Muller,angela_muller121@mail.com,7078423063,1963-06-13,Male,Germany,4675 River Rd,Vienna,Germany,2025-12-17,True
CUS0040568,Nicholas,,Costa,nicholas_costa926@mail.com,036-339-2279,1989-06-11,Female,Ireland,147 Highland Ave,Moscow,Ireland,2017-12-08,True
CUS0040569,Dennis,Andrew,Johnson,dennis.johnson886@aol.com,+16810125454,2002-06-23,Female,Kenya,966 Park Rd,Sao Paulo,Kenya,2017-02-04,True
CUS0040570,Olga,Robert,Young,olgayoung636@aol.com,(366) 528-7355,1952-11-08,Female,Hungary,1467 Oak Ave,Madrid,Hungary,2021-05-02,True
CUS0040571,Jessica,Maria,Sanchez,jessica.sanchez@mail.com,146-555-4571,1948-02-10,Male,Canada,7329 Park Rd,Dallas,Canada,2025-01-14,True
CUS0040572,Susan,,Wilson,susanwilson155@gmail.com,+12521478679,1983-06-12,Female,Mexico,4280 Highland Ave,Atlanta,Mexico,2025-03-12,True
CUS0040573,jerry,,Martin,jerrymartin@aol.com,+14742914459,1975-01-15,Male,France,8492 Highland Ave,Nairobi,France,2025-09-30,True
CUS0040574,Carlos,Debra,TORRES,carlos.torres103@gmail.com,338-208-3803,1956-08-25,Male,Canada,990 Main St,Houston,Canada,2022-12-02,True
CUS0040575,Nicholas,,Silva,nicholassilva854@outlook.com,645-789-2031,1988-11-10,Female,United States,9507 2nd St,Bengaluru,United States,2021-11-09,True
CUS0040576, Jonathan,Katherine, Lewis,jonathan.lewis@mail.com,6089372874,1980-01-10,Female,Italy,5743 Church St,St. Petersburg,Italy,2015-03-03,False
CUS0040577,Gregory,,Sanchez,gregorysanchez@outlook.com,409-170-5978,1967-07-24,Prefer not to say,United Arab Emirates,8102 Main St,Warsaw,United Arab Emirates,2016-03-08,True
CUS0040578,Diego,Richard,sanchez,diegosanchez@yahoo.com,283-662-3330,1970-02-21,Male,United Kingdom,5481 Park Rd,Dublin,United Kingdom,2019-01-17,True
CUS0040579,Kevin,Janet,Watanabe,kevinwatanabe@mail.com,(492) 474-5700,1963-10-23,Male,Kenya,4754 Park Rd,Melbourne,Kenya,2025-01-07,True
CUS0040580,MATTHEW,,Thomas,elizabeth_choi94@yahoo.com,+12512432522,1969-05-11,Female,China,6532 Oak Ave,Mexico City,China,2025-09-26,False
CUS0040581,Jerry,,Schmidt,jerryschmidt@gmail.com,+17292300129,2002-03-28,Male,Norway,6822 Lake Dr,Auckland,Norway,2021-01-16,True
CUS0040582,michael,Heather, Martin,michaelmartin318@yahoo.com,+13349846139,1974-06-11,Male,Tunisia,7737 River Rd,Chicago,Tunisia,2021-11-17,True
CUS0040583,Richard,Jerry,Silva,richard_silva@yahoo.com,821-050-0659,1960-12-05,Male,United States,2492 Oak Ave,Taipei,United States,2015-08-02,True
CUS0040584,Justin,Robert,Schmidt,justin_schmidt@aol.com,3845162181,1946-11-19,Female,Switzerland,8028 Sunset Blvd,Abu Dhabi,Switzerland,2015-02-09,True
CUS0040585,EMILY,,Martin,emily_martin@aol.com,(446) 592-7292,1955-02-09,Female,Taiwan,3198 Park Rd,Milan,Taiwan,2021-01-21,True
CUS0040586,Amy,Kimberly,Rossi,amyrossi627@gmail.com,6623881048,2003-04-15,Male,Iceland,7257 1st Ave,Hong Kong,Iceland,2015-07-16,False
CUS0040587,Cynthia,Cynthia,Anderson,cynthia_anderson@yahoo.com,8330005611,1997-12-17,Female,France,4424 Maple Dr,Orlando,France,2018-01-20,True
CUS0040588,Raymond,,King,raymond.king@yahoo.com,739-635-7946,1999-03-16,Female,Peru,2185 Lake Dr,Bogota,Peru,2018-07-23,True
CUS0040589,Christopher,,Lewis,christopherlewis89@gmail.com,(875) 493-5575,1967-08-02,Other,India,4468 Maple Dr,Istanbul,India,2019-09-06,False
CUS0040590,Larry,Janet,White,larrywhite751@aol.com,8915490510,2008-05-09,Female,Singapore,5377 River Rd,Frankfurt,Singapore,2017-12-08,True
CUS0040591,Rachel,Stephen,Campbell,rachel_campbell@yahoo.com,315-319-1337,2004-08-14,Male,Norway,3037 Lake Dr,Bangkok,Norway,2021-07-22,True
CUS0040592,Kathleen,,  Roberts  ,kathleen_roberts665@aol.com,1862368684,1999-07-16,Male,Russia,9739 Oak Ave,Mexico City,Russia,2025-05-24,True
CUS0040593,Andrew,Richard,Tanaka,andrewtanaka654@mail.com,(017) 227-1094,1986-12-06,Male,Israel,9704 River Rd,Brussels,Israel,2023-10-09,True
CUS0040594,  Olga  ,Wei,Chen,olgachen@outlook.com,+18789913725,1999-12-25,Female,France,5367 Oak Ave,Shanghai,France,2023-07-03,True
CUS0040595,Jessica,,Ramirez,jessicaramirez511@yahoo.com,0822868274,1979-05-13,Female,Iceland,7729 Main St,Athens,Iceland,2025-06-18,False
CUS0040596,Joshua,,Hall,joshua.hall579@aol.com,927-652-1155,2007-09-15,Female,Canada,508 Elm St,Hanoi,Canada,2021-05-19,False
CUS0040597,shirley,,Hill,shirley.hill793@gmail.com,+18195844709,1976-09-20,Male,Tunisia,3416 Lake Dr,Buenos Aires,Tunisia,2023-04-01,True
CUS0040598,Steven,Dorothy,Schmidt,steven_schmidt218@gmail.com,4533644237,1990-07-31,Male,Japan,102 Elm St,Cologne,Japan,2022-04-07,True
CUS0040599,Brandon,,Wang,brandon_wang@mail.com,0289800347,1980-08-27,Female,Germany,3379 Sunset Blvd,Stockholm,Germany,2020-01-04,True
CUS0040600,Dennis,Rachel,King,dennis.king@yahoo.com,+10318821346,1997-06-20,Female,Switzerland,6701 2nd St,Edinburgh,Switzerland,2019-12-14,True
CUS0040601,Amy,,Green,amy.green552@aol.com,+11473148116,2008-07-27,Male,Peru,5905 1st Ave,Doha,Peru,2015-01-30,True
CUS0040602,Kevin,,Patel,kevin.patel@outlook.com,(075) 296-8695,1968-09-03,Male,United States,8965 Maple Dr,Bangkok,United States,2015-12-31,True
CUS0040603,Larry,,Hill,larryhill@gmail.com,5172010548,1965-01-08,Male,Taiwan,1824 2nd St,Taipei,Taiwan,2018-11-17,True
CUS0040604,Angela,,Adams,angela.adams233@gmail.com,+10740216526,1986-10-02,Male,Indonesia,5589 Sunset Blvd,Prague,Indonesia,2019-12-26,True
CUS0040605,Maria,,Ramirez,maria_ramirez236@gmail.com,(613) 366-0931,1986-09-04,Female,Singapore,6080 Church St,Edinburgh,Singapore,2022-09-14,True
CUS0040606,Brenda,Jacob,Sanchez,brendasanchez@outlook.com,+17869857228,1954-04-30,Female,United Arab Emirates,5270 Lake Dr,Mexico City,United Arab Emirates,2019-03-28,True
CUS0040607,James,Shirley,Rossi,jamesrossi@mail.com,(196) 554-4810,1960-05-31,Female,Ireland,8107 Elm St,Zagreb,Ireland,2018-06-22,True
CUS0040608,Kimberly,Cynthia,Hernandez,kimberly_hernandez@outlook.com,002-607-5045,1953-10-08,Male,us,4112 Maple Dr,Buenos Aires,United States,2016-10-25,True
CUS0040609, Carol,,Harris,carolharris474@outlook.com,7681528505,1992-02-06,Female,United Arab Emirates,8947 2nd St,Dallas,United Arab Emirates,2019-05-06,True
CUS0040610,Kevin,,Thomas,kevin.thomas@mail.com,430-546-8089,1998-01-21,Female,United States,2167 Lake Dr,Dallas,United States,2016-12-11,False
CUS0040611,yuki,,Taylor,yuki_taylor12@outlook.com,032-295-2013,1996-06-14,Female,Brazil,593 Oak Ave,Colombo,Brazil,2016-12-21,False
CUS0040612,Robert,,Flores,robertflores@gmail.com,(279) 912-8700,1977-02-14,Male,Chile,1321 Highland Ave,Copenhagen,Chile,2022-01-16,True
CUS0040613,Rachel,,Wilson,rachel.wilson@gmail.com,(361) 091-4051,1992-08-14,Prefer not to say,France,7933 2nd St,Cairo,France,2017-02-18,True
CUS0040614,Dorothy,,Thomas,dorothythomas@aol.com,187-958-3273,1961-07-26,Male,Kenya,1444 Elm St,Budapest,Kenya,2021-05-31,True
CUS0040615,Eric,,Yamamoto,eric_yamamoto@gmail.com,2632049477,1973-06-23,Male,China,8163 Elm St,Barcelona,China,2015-02-04,True
CUS0040616,Donna,Jennifer,Pereira,donna_pereira291@aol.com,597-672-4585,1973-05-06,Female,China,1826 River Rd,Hanoi,China,2021-04-30,True
CUS0040617,William,John,Torres,william_torres535@aol.com,5181466721,1961-11-22,Male,Poland,1966 2nd St,Istanbul,Poland,2020-07-28,True
CUS0040618,John,Fatima,Lewis,brenda.flores@gmail.com,+15731220705,1957-04-13,Female,Finland,9651 Lake Dr,Rome,Finland,2022-08-06,True
CUS0040619,George,Debra,Rivera,georgerivera@gmail.com,2314339759,1945-12-24,Male,Qatar,1315 Highland Ave,Paris,Qatar,2015-04-01,True
CUS0040620,Jerry,Alexander,Gonzalez,jerry.gonzalez@mail.com,234-762-7489,1958-07-19,Male,USA,1590 Elm St,Milan,United States,2024-05-23,True
CUS0040621,Michelle,Ahmed,Thompson,michelle_thompson@gmail.com,(127) 737-9034,1970-10-02,Male,Greece,8388 River Rd,Phoenix,Greece,2022-02-06,True
CUS0040622,Ahmed,Patrick,Choi,ahmedchoi188@yahoo.com,+13589307500,1995-01-03,Male,Pakistan,1281 Main St,Vancouver,Pakistan,2026-07-06,True
CUS0040623,Ivan,,Jones,ivan.jones651@yahoo.com,+19117288404,1972-12-23,Male,United States,2323 Main St,Warsaw,United States,2016-01-25,True
CUS0040624,Nancy,Joshua,kowalski,nancykowalski@mail.com,319-504-6809,1967-05-12,Female,Australia,9014 Highland Ave,Santiago,Australia,2017-11-19,True
CUS0040625,Priya,Kenneth,Watanabe,priya_watanabe59@mail.com,8292553096,1991-05-17,Female,United States,1803 River Rd,Melbourne,United States,2025-07-29,True
CUS0040626,LARRY,George,Lee,larrylee@gmail.com,636-228-0854,1956-06-02,Female,Netherlands,9221 Sunset Blvd,Bangkok,Netherlands,2018-10-31,True
CUS0040627,Eric,Patrick,Green,eric.green505@mail.com,6953029338,1972-10-20,Female,United States,4181 Lake Dr,Doha,United States,2023-07-30,True
CUS0040628,Rebecca,,Wang,rebeccawang326@yahoo.com,+10136063817,1965-08-13,Female,Pakistan,6583 Maple Dr,Lisbon,Pakistan,2015-04-02,False
CUS0040629,Carlos,Michelle,Thomas,carlos.thomas@yahoo.com,+19487414342,2005-11-30,Other,United States,1019 River Rd,Hamburg,United States,2025-07-15,True
CUS0040630,JESSICA,Jonathan,Ali,jessica.ali@yahoo.com,+11954727235,1972-03-15,Male,Chile,3428 Oak Ave,Osaka,Chile,2022-12-07,True
CUS0040631,James,,Park,james.park@outlook.com,(125) 071-7861,1975-08-02,Female,Australia,3685 Sunset Blvd,Miami,Australia,2024-09-27,True
CUS0040632,John,Rachel,Flores,john.flores391@yahoo.com,(129) 500-4596,1959-06-17,Female,Argentina,9107 Church St,Denver,Argentina,2023-04-05,True
CUS0040633,Ahmed,,Novak,ahmednovak293@mail.com,1343529505,1980-04-24,Male,Canada,7955 1st Ave,Tokyo,Canada,2022-05-16,False
CUS0040634,emma,Ivan,Mitchell,emma_mitchell@gmail.com,4906933691,1968-08-29,Male,United Kingdom,6303 Park Rd,San Francisco,United Kingdom,2022-10-16,False
CUS0040635,Kathleen,Wei,Johnson,kathleenjohnson@outlook.com,(070) 503-6182,1946-09-05,Female,Japan,8615 Elm St,Karachi,Japan,2026-01-23,True
CUS0040636,Elizabeth,,Kowalski,elizabeth.kowalski783@aol.com,527-769-4481,1986-02-11,Male,India,4087 2nd St,Seoul,India,2020-04-27,True
CUS0040637,Thomas,Carlos,Flores,thomas_flores@aol.com,+15392388848,1956-06-29,Female,Jordan,3139 Elm St,Beijing,Jordan,2022-01-21,True
CUS0040638,Ahmed,,Flores,ahmed.flores39@yahoo.com,(853) 738-3414,1983-02-20,Male,United Arab Emirates,4145 River Rd,Paris,United Arab Emirates,2017-02-01,False
CUS0040639,Hiro,,Martin,hiro_martin@yahoo.com,+19696282176,1963-01-24,Male,United States,3272 Highland Ave,Manchester,United States,2025-06-23,True
CUS0040640,Jack,,Torres,jacktorres@gmail.com,+15001944078,1968-07-13,Male,Iceland,6095 Main St,San Francisco,Iceland,2024-10-12,True
CUS0040641,Fatima,Catherine,Nguyen,fatima_nguyen@outlook.com,(498) 447-9847,1982-08-29,Female,Germany,3224 Main St,Nairobi,Germany,2018-03-26,True
CUS0040642,Gregory,,  Muller  ,gregory_muller@mail.com,648-734-7091,1966-07-31,Female,New Zealand,6570 1st Ave,Riyadh,New Zealand,2021-04-01,True
CUS0040643,Alexander,Rebecca,Campbell,alexander_campbell@mail.com,(519) 877-0590,1987-12-11,Female,India,739 River Rd,Auckland,India,2016-08-15,True
CUS0040644,Wei,,Santos,wei.santos@aol.com,2346151191,1983-05-21,Male,Mexico,258 Maple Dr,Stockholm,Mexico,2020-08-27,False
CUS0040645,Jason,David,Perez,jason_perez@gmail.com,7390140182,1989-03-21,Male,France,1542 Church St,Los Angeles,France,2021-10-17,True
CUS0040646,Richard,,Park,richard_park@aol.com,587-123-6370,1987-12-01,Male,Denmark,5719 2nd St,Sao Paulo,Denmark,2026-03-28,True
CUS0040647,Joseph,,Ali,josephali@yahoo.com,692-956-4181,1946-08-10,Female,us,6232 Maple Dr,St. Petersburg,United States,2015-10-07,True
CUS0040648,Pamela,,Roberts,pamelaroberts@gmail.com,1977772771,1953-03-09,Female,Tunisia,3344 Sunset Blvd,Shanghai,Tunisia,2021-04-19,True
CUS0040649,Lisa,Jack,Chen,lisa_chen729@yahoo.com,(476) 972-3571,1997-07-17,Female,United States,7939 Main St,Kuala Lumpur,United States,2024-12-09,True
CUS0040650,Matthew,,Baker,matthew_baker206@outlook.com,5349713955,1961-07-17,Female,Canada,7523 Church St,Tokyo,Canada,2017-11-26,True
CUS0040651,Fatima,,MILLER,fatimamiller880@yahoo.com,7263951318,1953-10-31,Male,India,8448 Highland Ave,Manchester,India,2016-11-30,True
CUS0040652,Gary,Carolyn,Kim,gary.kim510@aol.com,(624) 551-7486,1993-05-02,Female,Peru,7530 Sunset Blvd,Ho Chi Minh City,Peru,2016-05-13,True
CUS0040653,Jeffrey,Carolyn,Lee,jeffreylee@yahoo.com,+12926068798,1970-04-21,Male,Jordan,9382 Oak Ave,Lyon,Jordan,2019-02-26,True
CUS0040654,Carol,,Jones,caroljones@aol.com,6278090284,1945-03-02,Male,Russia,6309 Maple Dr,San Francisco,Russia,2016-11-19,True
CUS0040655,Steven,,Walker,steven.walker314@mail.com,(251) 635-4990,1951-02-14,Other,Germany,4975 2nd St,Shanghai,Germany,2023-09-24,True
CUS0040656,Joseph,Ivan,Watanabe,josephwatanabe785@gmail.com,298-454-6368,1995-02-17,Female,Taiwan,2542 1st Ave,Atlanta,Taiwan,2023-10-28,True
CUS0040657,Sofia,Noah,Garcia,sofia.garcia@mail.com,068-515-6708,1948-09-02,Female,Canada,6985 2nd St,Hamburg,Canada,2020-09-11,True
CUS0040658,Raymond,Shirley,Williams,raymond.williams49@gmail.com,787-805-6694,1989-07-07,Female,Pakistan,4014 Church St,Mexico City,Pakistan,2015-06-27,True
CUS0040659,Yuki,Matthew,LEWIS,yuki.lewis@yahoo.com,+15603610417,1996-09-02,Female,Ireland,1695 River Rd,Barcelona,Ireland,2017-12-30,True
